OriginalListPrice,ListingKey,CloseDate,ClosePrice,ListAgentFirstName,ListAgentLastName,Latitude,Longitude,UnparsedAddress,PropertyType,LivingArea,ListPrice,DaysOnMarket,ListOfficeName,BuyerOfficeName,CoListOfficeName,ListAgentFullName,CoListAgentFirstName,CoListAgentLastName,BuyerAgentMlsId,BuyerAgentFirstName,BuyerAgentLastName,FireplacesTotal,AssociationFeeFrequency,AboveGradeFinishedArea,ListingKeyNumeric,MLSAreaMajor,TaxAnnualAmount,CountyOrParish,PropertyType,MlsStatus,ElementarySchool,ListAgentFirstName,AttachedGarageYN,ParkingTotal,BuilderName,PropertySubType,LotSizeAcres,SubdivisionName,BuyerOfficeAOR,YearBuilt,DaysOnMarket,StreetNumberNumeric,LivingArea,ListingId,BathroomsTotalInteger,City,TaxYear,BuildingAreaTotal,BedroomsTotal,ContractStatusChangeDate,Longitude,ElementarySchoolDistrict,CoBuyerAgentFirstName,PurchaseContractDate,ListingContractDate,BelowGradeFinishedArea,BusinessType,Latitude,ListPrice,StateOrProvince,CoveredSpaces,MiddleOrJuniorSchool,FireplaceYN,Stories,HighSchool,Levels,ListAgentLastName,CloseDate,LotSizeDimensions,LotSizeArea,MainLevelBedrooms,NewConstructionYN,GarageSpaces,HighSchoolDistrict,PostalCode,BuyerOfficeName,AssociationFee,LotSizeSquareFeet,MiddleOrJuniorSchoolDistrict,UnparsedAddress
625000.0,1153617430,,,Sussy,Brown,32.85309098,-117.20213259,6182 Agee St 203,Residential,956.0,625000.0,5,Redfin Corporation,,,Sussy Brown,,,,,,,Monthly,,1153617430,92122 - University City,,San Diego,Residential,Active,,Sussy,,2.0,,Condominium,3.2196,San Diego,,1978,5,6182,956.0,260004542SD,2,San Diego,,,2,2026-02-26,-117.20213259,,,,2026-02-26,,,32.85309098,625000.0,CA,,,False,1,,One,Brown,,,140244.0,,False,1.0,,92122,,528.0,140244.0,,6182 Agee St 203
320000.0,1153617324,,,ANN,BRYAN,34.073029,-117.122558,1365 Crafton Avenue,Residential,944.0,320000.0,23,CENTURY 21 LOIS LAUER REALTY,,,ANN BRYAN,,,,,,,Monthly,,1153617324,284 - Mentone,,San Bernardino,Residential,Pending,,ANN,True,1.0,,Condominium,0.0253,,,1991,23,1365,944.0,IG26041714,2,Mentone,,,3,2026-03-21,-117.122558,,,2026-03-21,2026-02-25,,,34.073029,320000.0,CA,,,False,1,,One,BRYAN,,,1104.0,0,False,1.0,Redlands Unified,92359,,398.0,1104.0,,1365 Crafton Avenue
225000.0,1153617323,,,Will,Quanstrom,34.00291,-117.057664,0 Erwin Street,Land,,225000.0,0,Shaw Real Estate Brokers,,,Will Quanstrom,,,,,,,,,1153617323,269 - Yucaipa/Calimesa/Oak Glen,,Riverside,Land,Active,,Will,,,,,0.4,,,,0,0,,IG26042799,,Calimesa,,,,2026-02-18,-117.057664,,,,2026-02-18,,,34.00291,225000.0,CA,,,,,,,Quanstrom,,,17424.0,,False,,,92320,,0.0,17424.0,,0 Erwin Street
499000.0,1153617229,,,Sydneyann,Shook,34.03265,-118.198251,459 S Lorena Street,Residential,753.0,479000.0,27,Compass,,Compass,Sydneyann Shook,Alexandra,Newman,,,,,Monthly,,1153617229,BOYH - Boyle Heights,,Los Angeles,Residential,Active,,Sydneyann,,1.0,,SingleFamilyResidence,0.1145,,,1917,27,459,753.0,26652705,2,Los Angeles,,753.0,2,2026-02-26,-118.198251,,,,2026-02-26,,,34.03265,479000.0,CA,,,True,1,,One,Shook,,,4987.0,,False,,,90063,,175.0,4987.0,,459 S Lorena Street
2280000.0,1153617024,2026-03-27,,Stilla,Raissi,37.29505388,-121.99108361,1526 Crespi Drive,Residential,1402.0,2280000.0,8,Coldwell Banker Realty,,,Stilla Raissi,,,,,,,,,1153617024,699 - Not Defined,,Santa Clara,Residential,Pending,,Stilla,True,2.0,,SingleFamilyResidence,0.1639,,,1958,8,1526,1402.0,ML82035781,2,San Jose,,,3,2026-03-06,-121.99108361,,,2026-03-06,2026-02-26,,,37.29505388,2280000.0,CA,,,False,,,,Raissi,2026-03-27,,7140.0,,False,2.0,Other,95129,,,7140.0,,1526 Crespi Drive
1799000.0,1153617023,2026-03-31,,Swetha,Poreddy,37.70051574,-122.07700251,3642 Lorena Avenue,Residential,2350.0,1799000.0,5,Alliance Bay Realty,,,Swetha Poreddy,,,,,,,,,1153617023,699 - Not Defined,,Alameda,Residential,Pending,Castro Valley,Swetha,False,2.0,,SingleFamilyResidence,0.47,,,1938,5,3642,2350.0,ML82036418,2,Castro Valley,,,3,2026-03-03,-122.07700251,,,2026-03-03,2026-02-26,,,37.70051574,1799000.0,CA,,Other,True,,Other,,Poreddy,2026-03-31,,20473.0,,False,2.0,Other,94546,,,20473.0,,3642 Lorena Avenue
3588888.0,1153617022,2026-03-11,4100000.0,Denise,Carr,37.2922098,-122.00873889,12135 Country Squire Way,Residential,1672.0,3588888.0,6,Compass,Stanford Professional Realty Inc,,Denise Carr,,,ML135607,Frank,Ruan,,,,1153617022,699 - Not Defined,,Santa Clara,Residential,Closed,Other,Denise,True,2.0,,SingleFamilyResidence,0.3142,,Mlslistings,1959,6,12135,1672.0,ML82036425,2,Saratoga,,,4,2026-03-11,-122.00873889,,,2026-03-04,2026-02-26,,,37.2922098,3588888.0,CA,,Other,True,,Lynbrook,,Carr,2026-03-11,,13685.0,,False,2.0,Other,95070,Stanford Professional Realty Inc,,13685.0,,12135 Country Squire Way
2300.0,1153617021,2026-03-13,2300.0,Nancy,L McSween,33.779354,-118.177324,1020 Cerritos Avenue,ResidentialLease,828.0,2300.0,7,COMPASS,COMPASS,,Nancy L McSween,,,P16108,Nancy,L McSween,,,,1153617021,,,Los Angeles,ResidentialLease,Closed,,Nancy,,2.0,,Duplex,0.0943,Other,PasadenaFoothills,1925,7,1020,828.0,P1-26018,1,Long Beach,,,2,2026-03-13,-118.177324,,,2026-03-05,2026-02-19,,,33.779354,2300.0,CA,,,False,1,,One,L McSween,2026-03-13,,4106.0,,,0.0,,90813,COMPASS,0.0,4106.0,,1020 Cerritos Avenue
1899000.0,1153617020,,,Matt,Aragoni,37.43217693,-122.43015967,447 Burning Tree Court,Residential,2540.0,1899000.0,26,Coldwell Banker Realty,,,Matt Aragoni,,,,,,,Quarterly,,1153617020,699 - Not Defined,,San Mateo,Residential,Active,Other,Matt,True,2.0,,SingleFamilyResidence,0.1148,,,1978,26,447,2540.0,ML82024832,3,Half Moon Bay,,,3,2026-02-26,-122.43015967,,,,2026-02-26,,,37.43217693,1899000.0,CA,,Other,True,,Half Moon Bay,,Aragoni,,,5000.0,,False,2.0,Other,94019,,498.0,5000.0,,447 Burning Tree Court
1628000.0,1153617019,2026-04-10,,Bob,Lahl,37.54964723,-122.28030532,662 Draco Lane,Residential,1700.0,1628000.0,13,Compass,,,Bob Lahl,,,,,,,Monthly,,1153617019,699 - Not Defined,,San Mateo,Residential,Pending,,Bob,False,2.0,,Townhouse,,,,1973,13,662,1700.0,ML82036424,3,Foster City,,,4,2026-03-11,-122.28030532,,,2026-03-11,2026-02-26,,,37.54964723,1628000.0,CA,,,True,,,,Lahl,2026-04-10,,,,False,2.0,Other,94404,,470.0,,,662 Draco Lane
15500.0,1153616704,,,Juan Carlos,Nuno,33.27743,-115.942983,2068 Desert Circle,Land,,15500.0,4,"Jesus Martinez, Broker",,,Juan Carlos Nuno,,,,,,,,,1153616704,381 - Salton Sea - Imperial County,,Imperial,Land,Active,,Juan Carlos,,0.0,,,0.391,Not Applicable-1,,,4,2068,,219143870DA,0,Salton City,,,,2026-02-26,-115.942983,,,,2026-02-26,,,33.27743,15500.0,CA,,,,,,,Nuno,,,17031.0,,,,,92274,,,17031.0,,2068 Desert Circle
749000.0,1153616703,2026-03-13,780000.0,Melissa,Eannarino,32.86039975,-117.22221647,3945 Camino Calma,Residential,893.0,749000.0,5,Real Broker,Real Broker,,Melissa Eannarino,,,SAND-673156,Melissa,Eannarino,,Monthly,,1153616703,92122 - University City,,San Diego,Residential,Closed,,Melissa,,2.0,,Condominium,3.4409,University City,SanDiego,1978,5,3945,893.0,260004540SD,2,San Diego,,,2,2026-03-13,-117.22221647,,,2026-03-03,2026-02-18,,,32.86039975,749000.0,CA,,,True,1,,One,Eannarino,2026-03-13,,149887.0,,False,0.0,,92122,Real Broker,594.0,149887.0,,3945 Camino Calma
949000.0,1153616702,,,Tom,Murphy,33.22357685,-117.0323005,28149 Orange Terrace,Residential,3428.0,949000.0,18,Rock Solid Real Estate Co.,,,Tom Murphy,,,,,,,,,1153616702,92082 - Valley Center,,San Diego,Residential,Pending,,Tom,,7.0,,SingleFamilyResidence,3.34,Valley Center,,1977,18,28149,3428.0,260004541SD,4,Valley Center,,,4,2026-03-16,-117.0323005,,,2026-03-16,2026-02-26,,,33.22357685,949000.0,CA,,,False,2,,Two,Murphy,,,145490.0,,False,0.0,,92082,,,145490.0,,28149 Orange Terrace
800000.0,1153616616,,,Melissa,Westfall,34.39414,-118.897247,264 Rose Street,Residential,2000.0,800000.0,21,Opendoor Brokerage Inc.,,Opendoor Brokerage Inc.,Melissa Westfall,Rachel,Griego,,,,,,,1153616616,VC55 - Fillmore,,Ventura,Residential,Pending,,Melissa,True,2.0,,SingleFamilyResidence,0.16,,,2021,21,264,2000.0,26657079,3,Fillmore,,2000.0,3,2026-03-19,-118.897247,,,2026-03-19,2026-02-26,,,34.39414,800000.0,CA,,,False,1,,One,Westfall,,,6969.0,,False,2.0,,93015,,,6969.0,,264 Rose Street
1395000.0,1153616615,2026-03-03,1440000.0,Tara,Rodgers,34.044756,-118.546677,16841 Bollinger Drive,Land,,1395000.0,1,Compass,Coldwell Banker Realty,,Tara Rodgers,,,CLW-C139742,Tatiana,Weiss,,,,1153616615,C15 - Pacific Palisades,,Los Angeles,Land,Closed,,Tara,,0.0,,,0.1584,,OutOfAreaBoard,,1,16841,,26649295,0,Pacific Palisades,,,,2026-03-03,-118.546677,,Christina,2026-02-13,2026-02-12,,,34.044756,1395000.0,CA,,,,,,,Rodgers,2026-03-03,60x115,6902.0,,False,,,90272,Coldwell Banker Realty,,6902.0,,16841 Bollinger Drive
2595000.0,1153616566,,,Westley,Williams,33.186832,-117.377532,700 S The Strand 106,Residential,1389.0,2595000.0,20,Harcourts Prime Properties,,,Westley Williams,,,,,,,Monthly,,1153616566,92054 - Oceanside,,San Diego,Residential,Active,,Westley,False,2.0,,Condominium,0.8581,Oceanside,,2016,20,700,1389.0,OC26036764,3,Oceanside,,,2,2026-02-26,-117.377532,,,,2026-02-26,,,33.186832,2595000.0,CA,,,False,1,,One,Williams,,,37381.0,2,False,2.0,Oceanside Unified,92054,,930.0,37381.0,,700 S The Strand 106
869900.0,1153616565,,,Maria,Barragan,33.850276,-118.243451,20002 Tajauta,Residential,1612.0,848900.0,15,Realty ONE Group United,,,Maria Barragan,,,,,,,,,1153616565,137 - North Carson,,Los Angeles,Residential,Active,,Maria,True,2.0,,SingleFamilyResidence,0.1159,,,1969,15,20002,1612.0,RS26040777,2,Carson,,,4,2026-02-26,-118.243451,,,,2026-02-26,,,33.850276,848900.0,CA,,,True,1,Carson,One,Barragan,,,5049.0,3,False,2.0,Los Angeles Unified,90746,,0.0,5049.0,,20002 Tajauta
170000.0,1153616564,,,DANIEL,CABRERA,34.069597,-117.429043,17225 Valley 9W,ManufacturedInPark,1248.0,170000.0,5,BONA REAL ESTATE #1/FONTANA,,,DANIEL CABRERA,,,,,,,,,1153616564,264 - Fontana,,San Bernardino,ManufacturedInPark,Active,,DANIEL,False,2.0,,,0.0643,,,2000,5,17225,1248.0,IV26041843,2,Fontana,,,3,2026-02-21,-117.429043,,,,2026-02-21,,,34.069597,170000.0,CA,,,,1,,One,CABRERA,,,2800.0,,,2.0,Fontana Unified,92335,,0.0,2800.0,,17225 Valley 9W
879000.0,1153616563,,,Shiloh,Flagg,34.861077,-120.44592,465 S 1st,Residential,1433.0,879000.0,13,Modern Broker,,,Shiloh Flagg,,,,,,,Monthly,,1153616563,ORCT - Orcutt,,Santa Barbara,Residential,ActiveUnderContract,,Shiloh,True,2.0,,SingleFamilyResidence,0.09,Orcutt West(880),,2015,13,465,1433.0,PI26042760,2,Santa Maria,,,3,2026-03-11,-120.44592,,,2026-03-11,2026-02-26,,,34.861077,879000.0,CA,,,True,1,,One,Flagg,,,3920.0,3,False,2.0,Orcutt Union,93455,,49.0,3920.0,,465 S 1st
2398000.0,1153616562,,,Lily,Le,33.70935,-117.957716,17413 Siena,Residential,3408.0,2395000.0,18,"999 Investments, Inc",,,Lily Le,,,,,,,Monthly,,1153616562,16 - Fountain Valley / Northeast HB,,Orange,Residential,Active,,Lily,True,2.0,,SingleFamilyResidence,0.1366,,,2024,18,17413,3408.0,PW26042797,4,Fountain Valley,,,4,2026-02-26,-117.957716,,,,2026-02-26,,,33.70935,2395000.0,CA,,,True,2,,Two,Le,,,5951.0,1,False,2.0,Fountain Valley,92708,,50.0,5951.0,,17413 Siena
3625000.0,1153616388,,,Dan,Walner,37.91312232,-122.18900092,2 Crane Ct,Residential,4031.0,3625000.0,25,Compass,,,Dan Walner,,,,,,,,,1153616388,,,Contra Costa,Residential,Active,,Dan,True,2.0,EnvelopeAD,SingleFamilyResidence,0.52,SLEEPY HOLLOW,,2009,25,2,4031.0,41125270,3,Orinda,,,4,2026-02-26,-122.18900092,,,,2026-02-26,,,37.91312232,3625000.0,CA,,,False,2,,Two,Walner,,,22651.0,,False,2.0,Orinda,94563,,,22651.0,,2 Crane Ct
499000.0,1153616386,,,Margaret,Hurtado,38.00189479,-121.80576857,2 Belshaw St,Residential,1035.0,499000.0,7,Weichert Realtors - HH and Associates,,,Margaret Hurtado,,,,,,,,,1153616386,,,Contra Costa,Residential,Active,,Margaret,False,0.0,,SingleFamilyResidence,0.1218,ANTIOCH,,1942,7,2,1035.0,41125271,1,Antioch,,,2,2026-02-26,-121.80576857,,,,2026-02-26,,,38.00189479,499000.0,CA,,,False,1,,One,Hurtado,,,5304.0,,False,0.0,,94509,,,5304.0,,2 Belshaw St
995000.0,1153616385,2026-03-24,1487000.0,David,Gunderman,37.79966062,-122.19658928,4081 NORTON AVENUE,Residential,1850.0,995000.0,14,KW Advisors East Bay,Compass,KW Advisors East Bay,David Gunderman,Michael,Bradley,CCBE-R01917810,Anna,Bahnson,,,,1153616385,,,Alameda,Residential,Closed,,David,True,1.0,,SingleFamilyResidence,0.1214,REDWOOD HEIGHTS,Oakland,1912,14,4081,1850.0,41125274,2,Oakland,,,3,2026-03-24,-122.19658928,,,2026-03-12,2026-02-26,,,37.79966062,995000.0,CA,,,False,2,,Two,Gunderman,2026-03-24,,5289.0,,False,1.0,Oakland,94602,Compass,,5289.0,,4081 NORTON AVENUE
1755000.0,1153616384,,,Kathy,Vendel,37.91540021,-121.99966617,726 Buckingham Ct,Residential,2665.0,1755000.0,7,Better Homes and Gardens RP,Compass,,Kathy Vendel,,,CCBE-159511916,Zack,Torrey,,,,1153616384,,,Contra Costa,Residential,Pending,,Kathy,True,3.0,,SingleFamilyResidence,0.2353,NORTHGATE AREA,ContraCosta,1980,7,726,2665.0,41125272,3,Walnut Creek,,,4,2026-03-05,-121.99966617,,,2026-03-05,2026-02-26,,,37.91540021,1755000.0,CA,,,True,1,,One,Vendel,,,10250.0,,False,3.0,,94598,Compass,,10250.0,,726 Buckingham Ct
875000.0,1153616321,,,William,Mar,33.844178,-118.297031,20526 Kenwood,ResidentialIncome,,875000.0,1,Strand Hill Properties,,,William Mar,,,,,,,,,1153616321,122 - Harbor Gateway,,Los Angeles,ResidentialIncome,Active,,William,,2.0,,Duplex,0.2268,,,1950,1,20526,,SB26041935,,Torrance,,1596.0,,2026-02-20,-118.297031,,,,2026-02-20,,,33.844178,875000.0,CA,,,False,1,,One,Mar,,,9879.0,,False,2.0,,90502,,0.0,9879.0,,20526 Kenwood
699800.0,1153616320,,,Jason,Lorge,34.104452,-117.77989,1481 Bonita Avenue,Residential,897.0,699800.0,18,KW THE FOOTHILLS,,KW THE FOOTHILLS,Jason Lorge,Briana,Lorge,,,,,,,1153616320,684 - La Verne,,Los Angeles,Residential,ActiveUnderContract,,Jason,False,2.0,,SingleFamilyResidence,0.1444,,,1951,18,1481,897.0,CV26042703,1,La Verne,,,2,2026-03-06,-117.77989,,,2026-03-06,2026-02-26,,,34.104452,699800.0,CA,,,False,1,,One,Lorge,,,6290.0,2,False,2.0,Bonita Unified,91750,,0.0,6290.0,,1481 Bonita Avenue
848000.0,1153616319,,,Ronald,Desormiers,34.086678,-117.656242,1550 N Bonita Court,Residential,2324.0,848000.0,11,Coldwell Banker Realty,,,Ronald Desormiers,,,,,,,,,1153616319,686 - Ontario,,San Bernardino,Residential,Pending,,Ronald,False,2.0,,SingleFamilyResidence,0.2433,,,1955,11,1550,2324.0,OC26042532,3,Ontario,,,4,2026-03-09,-117.656242,,,2026-03-09,2026-02-26,,,34.086678,848000.0,CA,,,True,1,Chaffey,One,Desormiers,,,10600.0,4,False,2.0,Ontario-Montclair,91762,,0.0,10600.0,,1550 N Bonita Court
649000.0,1153616318,,,Arto,Poladian,34.147434,-118.392391,4201 Radford Avenue 3,Residential,830.0,649000.0,22,Redfin Corporation,,,Arto Poladian,,,,,,,Monthly,,1153616318,STUD - Studio City,,Los Angeles,Residential,ActiveUnderContract,,Arto,True,2.0,,Townhouse,0.1204,,,1992,22,4201,830.0,BB26041013,2,Studio City,,,1,2026-03-19,-118.392391,,,2026-03-19,2026-02-26,,,34.147434,649000.0,CA,,,True,2,,Two,Poladian,,,5244.0,0,False,2.0,Los Angeles Unified,91604,,568.58,5244.0,,4201 Radford Avenue 3
6950.0,1153616183,,,Wolf,Amer,34.153008,-118.377663,4530 Bakman Avenue,ResidentialLease,1960.0,6950.0,12,The Agency,,,Wolf Amer,,,,,,,,,1153616183,STUD - Studio City,,Los Angeles,ResidentialLease,Active,,Wolf,,0.0,,SingleFamilyResidence,0.113,,,1948,12,4530,1960.0,26655411,3,North Hollywood,,1960.0,3,2026-02-26,-118.377663,,,,2026-02-26,,,34.153008,6950.0,CA,,,True,1,,One,Amer,,68x73,4922.0,,False,,,91602,,,4922.0,,4530 Bakman Avenue
799000.0,1153616182,,,Michael,Puhek,34.661641,-120.459863,205 W Central,CommercialSale,,799000.0,4,RE/MAX Success,,,Michael Puhek,,,,,,,,,1153616182,LOMP - Lompoc,,Santa Barbara,CommercialSale,Active,,Michael,,53.0,,Retail,0.0734,,,,4,205,,PI26041934,,Lompoc,,3196.32,,2026-02-25,-120.459863,,,,2026-02-25,,,34.661641,799000.0,CA,,,,,,,Puhek,,,3196.32,,,,,93436,,,3196.32,,205 W Central
3650000.0,1153615982,,,Deborah,Schroeder,33.887511,-118.40782,521 13th Street,Residential,2428.0,3650000.0,6,Compass,,,Deborah Schroeder,,,,,,,,,1153615982,143 - Manhattan Bch Tree,,Los Angeles,Residential,Pending,,Deborah,True,2.0,,SingleFamilyResidence,0.0659,,,1981,6,521,2428.0,SB26042302,3,Manhattan Beach,,,3,2026-03-05,-118.40782,,,2026-03-05,2026-02-26,,,33.887511,3650000.0,CA,,Manhattan Beach,True,2,Mira Costa,Two,Schroeder,,,2872.0,2,False,2.0,Manhattan Unified,90266,,0.0,2872.0,,521 13th Street
3825.0,1153615981,2026-03-07,3825.0,Claudia,Cortez,33.960921,-118.16819,5538 Gotham Street 5540 A,ResidentialLease,1420.0,3825.0,2,"Claudia Cortez, Broker","Claudia Cortez, Broker",,Claudia Cortez,,,P22832,Claudia,Cortez,,,,1153615981,"T3 - Bell Gardens, Bell E of 710, Commerce S of 26",,Los Angeles,ResidentialLease,Closed,,Claudia,False,1.0,,Apartment,0.0528,Not Applicable,PasadenaFoothills,1988,2,5538,1420.0,P1-26017,2,Bell Gardens,,,4,2026-03-07,-118.16819,,,2026-03-02,2026-02-24,,,33.960921,3825.0,CA,,,False,1,,One,Cortez,2026-03-07,,2300.0,,False,1.0,,90201,"Claudia Cortez, Broker",0.0,2300.0,,5538 Gotham Street 5540 A
495000.0,1153615980,,,Lorrie,McMurray,38.838668,-122.566642,18501 Rustic Ridge,Residential,2196.0,495000.0,8,RE/MAX Gold Lake County,,,Lorrie McMurray,,,,,,,,,1153615980,LCLL - Lower Lake,,Lake,Residential,ActiveUnderContract,,Lorrie,True,9.0,,SingleFamilyResidence,2.4,,,2000,8,18501,2196.0,LC26038910,2,Lower Lake,,,3,2026-03-05,-122.566642,,,2026-03-05,2026-02-17,,,38.838668,495000.0,CA,,,True,1,,One,McMurray,,,104544.0,3,False,6.0,Konocti Unified,95457,,0.0,104544.0,,18501 Rustic Ridge
1489000.0,1153615979,,,Simon,Mills,34.030757,-118.486635,1108 18th Street 7,Residential,1413.0,1475000.0,21,Mills Realty of California,,,Simon Mills,,,,,,,Monthly,,1153615979,C14 - Santa Monica,,Los Angeles,Residential,Active,,Simon,True,2.0,,Townhouse,0.3674,,,1981,21,1108,1413.0,SR26042470,3,Santa Monica,,,2,2026-02-26,-118.486635,,,,2026-02-26,,,34.030757,1475000.0,CA,,,True,2,,Two,Mills,,,16004.0,0,False,2.0,Santa Monica-Malibu Unified,90403,,525.0,16004.0,,1108 18th Street 7
686800.0,1153615849,,,George,O'Balle,33.896768,-117.572799,901 Primrose Lane,Residential,1357.0,686800.0,5,ERA North Orange County,,,George O'Balle,,,,,,,Monthly,,1153615849,248 - Corona,,Riverside,Residential,Pending,,George,True,2.0,,SingleFamilyResidence,0.08,Other,,1997,5,901,1357.0,TR26042520,3,Corona,,,3,2026-03-03,-117.572799,,,2026-03-03,2026-02-26,,,33.896768,686800.0,CA,,,True,2,,Two,O'Balle,,,3485.0,0,False,2.0,Corona-Norco Unified,92878,,81.0,3485.0,,901 Primrose Lane
3995.0,1153615848,,,Laura,Baptista,33.526238,-117.76873,2175 S Coast 13,ResidentialLease,625.0,3995.0,12,Team Laguna Inc,,,Laura Baptista,,,,,,,,,1153615848,LV - Laguna Village,,Orange,ResidentialLease,Active,,Laura,False,1.0,,Condominium,0.023,Woods Cove (WC),,1970,12,2175,625.0,LG26042778,2,Laguna Beach,,,1,2026-02-26,-117.76873,,,,2026-02-26,,,33.526238,3995.0,CA,,,False,1,,One,Baptista,,,1000.0,1,False,1.0,Laguna Beach Unified,92651,,,1000.0,,2175 S Coast 13
1099999.0,1153615847,,,Vanessa,Munoz,32.804989,-117.126299,3457 Angwin Drive,Residential,1612.0,1089999.0,26,BLVDS Realty,,,Vanessa Munoz,,,,,,,,,1153615847,92123 - San Diego,,San Diego,Residential,Active,,Vanessa,True,2.0,,SingleFamilyResidence,0.14,,,1960,26,3457,1612.0,PTP2601486,2,San Diego,,,5,2026-02-26,-117.126299,,,,2026-02-26,,,32.804989,1089999.0,CA,,,True,1,,One,Munoz,,,0.14,,,2.0,San Diego Unified,92123,,0.0,6098.4,,3457 Angwin Drive
1599000.0,1153615846,,,Shideh,Moghimi,34.151635,-118.842686,1919 Stonesgate,Residential,2574.0,1599000.0,5,Keller Williams Luxury,,Keller Williams Luxury,Shideh Moghimi,Henghame,Abaghi,,,,,Annually,,1153615846,WV - Westlake Village,,Ventura,Residential,Pending,,Shideh,True,5.0,,SingleFamilyResidence,0.19,Foxmoor Hills (709),,1971,5,1919,2574.0,SR26024163,3,Westlake Village,,,5,2026-03-03,-118.842686,,,2026-03-03,2026-02-26,,,34.151635,1599000.0,CA,,,True,2,,Two,Moghimi,,,8276.0,1,False,3.0,Conejo Valley Unified,91361,,225.0,8276.0,,1919 Stonesgate
699000.0,1153615845,2026-03-23,725000.0,Matthew,Leibman,34.194875,-119.196721,1601 Lagoon,Residential,1698.0,699000.0,5,RE/MAX One,eXp Realty of California Inc,,Matthew Leibman,,,SR207091087,Mohaned,Soliman,,Monthly,,1153615845,VC33 - Oxnard - Southwest / Port Huenem,,Ventura,Residential,Closed,,Matthew,True,2.0,,SingleFamilyResidence,0.08,Pacific Breeze,Southland,2000,5,1601,1698.0,SR26040627,3,Oxnard,,,3,2026-03-23,-119.196721,,Rima,2026-03-03,2026-02-26,,,34.194875,699000.0,CA,,,True,2,,Two,Leibman,2026-03-23,,3484.0,0,False,2.0,Oxnard Union,93035,eXp Realty of California Inc,95.0,3484.0,,1601 Lagoon
1499000.0,1153615844,,,Jessica,Carter,34.173428,-118.756455,6402 Pinion,Residential,2338.0,1499000.0,26,Equity Union,,,Jessica Carter,,,,,,,,,1153615844,699 - Not Defined,,Ventura,Residential,Active,,Jessica,True,3.0,,SingleFamilyResidence,0.17,,,1970,26,6402,2338.0,SR26042734,3,Oak Park,,,5,2026-02-26,-118.756455,,,,2026-02-26,,,34.173428,1499000.0,CA,,,True,2,,Two,Carter,,,7405.0,1,False,3.0,Oak Park Unified,91377,,0.0,7405.0,,6402 Pinion
599500.0,1153615843,,,LATORIA,WILLIAMS,33.95212,-117.0374,35580 Roxy Road,Residential,2684.0,599500.0,18,"Bright Star Estates, Inc.",,Anomaly Real Estate,LATORIA WILLIAMS,Damesha,Frazer,,,,,Monthly,,1153615843,263 - Banning/Beaumont/Cherry Valley,,Riverside,Residential,Active,,LATORIA,True,2.0,,SingleFamilyResidence,0.151,Fairway Canyon,,2023,18,35580,2684.0,IV26042042,4,Beaumont,,,4,2026-02-24,-117.0374,,,,2026-02-24,,,33.95212,599500.0,CA,,,True,2,,Two,WILLIAMS,,,6579.0,1,False,2.0,Beaumont,92223,,155.0,6579.0,,35580 Roxy Road
1199900.0,1153615753,,,Jack,Anderson,33.579942,-117.679091,25851 Cordova,Residential,2549.0,1199900.0,4,Regency Real Estate Brokers,,,Jack Anderson,,,,,,,Monthly,,1153615753,S2 - Laguna Hills,,Orange,Residential,Pending,Valencia,Jack,True,3.0,,Townhouse,,Bella Vista (BVI),,1990,4,25851,2549.0,OC26040531,3,Laguna Hills,,,3,2026-03-02,-117.679091,,,2026-03-02,2026-02-19,,,33.579942,1199900.0,CA,,Lapaz,True,2,Laguna Hills,Two,Anderson,,,,0,False,3.0,Saddleback Valley Unified,92653,,535.0,,,25851 Cordova
2195000.0,1153615752,2026-03-16,2550000.0,Alex,Lehr,37.45129611,-122.22874807,171 Santiago Avenue,Residential,1558.0,2195000.0,4,Guide Real Estate,Compass,,Alex Lehr,,,ML5099283,Drew,Doran,,,,1153615752,699 - Not Defined,,San Mateo,Residential,Closed,,Alex,True,3.0,,SingleFamilyResidence,0.2039,,Mlslistings,1959,4,171,1558.0,ML82036419,2,Redwood City,,,3,2026-03-16,-122.22874807,,,2026-03-02,2026-02-26,,,37.45129611,2195000.0,CA,,,True,1,,,Lehr,2026-03-16,,8884.0,,False,2.0,Other,94061,Compass,,8884.0,,171 Santiago Avenue
699000.0,1153615751,2026-03-27,,Jennie,Lok,37.63127876,-122.40531363,812 7th Avenue,Residential,830.0,699000.0,7,KW Advisors,,,Jennie Lok,,,,,,,,,1153615751,699 - Not Defined,,San Mateo,Residential,Pending,,Jennie,True,1.0,,SingleFamilyResidence,0.0749,,,1944,7,812,830.0,ML82036417,1,San Bruno,,,2,2026-03-05,-122.40531363,,,2026-03-05,2026-02-26,,,37.63127876,699000.0,CA,,,True,,,,Lok,2026-03-27,,3263.0,,False,1.0,Other,94066,,,3263.0,,812 7th Avenue
